CATE,AREA,school,price,LONG,LAT
shijingshan,85,0,38824,116.198028,39.93925766
shijingshan,85.7,0,37340,116.198028,39.93925766
shijingshan,72.51,0,37099,116.198028,39.93925766
shijingshan,78.55,0,36920,116.198028,39.93925766
shijingshan,89,0,36854,116.198028,39.93925766
shijingshan,70.61,0,36822,116.198028,39.93925766
shijingshan,82.7,0,36639,116.198028,39.93925766
shijingshan,67,0,36568,116.198028,39.93925766
shijingshan,86.38,0,36467,116.198028,39.93925766
shijingshan,75.8,0,36280,116.198028,39.93925766
shijingshan,70.33,0,36258,116.198028,39.93925766
shijingshan,73.62,0,35996,116.198028,39.93925766
shijingshan,73.35,0,35992,116.198028,39.93925766
shijingshan,83.6,0,35886,116.198028,39.93925766
shijingshan,72.51,0,35858,116.198028,39.93925766
shijingshan,110.51,0,35744,116.198028,39.93925766
shijingshan,89.21,0,35647,116.198028,39.93925766
shijingshan,85.7,0,35590,116.198028,39.93925766
shijingshan,68,0,35589,116.198028,39.93925766
shijingshan,92.27,0,35548,116.198028,39.93925766
shijingshan,91.67,0,35454,116.198028,39.93925766
shijingshan,101.55,0,35451,116.198028,39.93925766
shijingshan,96,0,35417,116.198028,39.93925766
shijingshan,99,0,35354,116.198028,39.93925766
shijingshan,85,0,35295,116.198028,39.93925766
shijingshan,114,0,35000,116.198028,39.93925766
shijingshan,123.17,0,34912,116.198028,39.93925766
shijingshan,74,0,34865,116.198028,39.93925766
shijingshan,89.21,0,34750,116.198028,39.93925766
shijingshan,59.47,0,34640,116.198028,39.93925766
shijingshan,72.51,0,34616,116.198028,39.93925766
shijingshan,90.9,0,34104,116.198028,39.93925766
shijingshan,110.23,0,34020,116.198028,39.93925766
shijingshan,80.86,0,34010,116.198028,39.93925766
shijingshan,56,0,33929,116.198028,39.93925766
shijingshan,97.4,0,33881,116.198028,39.93925766
shijingshan,91.5,0,33880,116.198028,39.93925766
shijingshan,54.19,0,33771,116.198028,39.93925766
shijingshan,86,0,33721,116.198028,39.93925766
shijingshan,55.27,0,33473,116.198028,39.93925766
shijingshan,61.42,0,33377,116.198028,39.93925766
shijingshan,106.8,0,33334,116.198028,39.93925766
shijingshan,102.11,0,33298,116.198028,39.93925766
shijingshan,57.74,0,33253,116.198028,39.93925766
shijingshan,101,0,33169,116.198028,39.93925766
shijingshan,95.35,0,33037,116.198028,39.93925766
shijingshan,79,0,32912,116.198028,39.93925766
shijingshan,118.75,0,32843,116.198028,39.93925766
shijingshan,99.28,0,32233,116.198028,39.93925766
shijingshan,85.7,0,32089,116.198028,39.93925766
shijingshan,90.93,0,31893,116.198028,39.93925766
shijingshan,110.23,0,31752,116.198028,39.93925766
shijingshan,85.7,0,31506,116.198028,39.93925766
shijingshan,99.33,0,31210,116.198028,39.93925766
shijingshan,78,0,31154,116.198028,39.93925766
shijingshan,95.2,0,31093,116.198028,39.93925766
shijingshan,87.59,0,30826,116.198028,39.93925766
shijingshan,91.52,0,30595,116.198028,39.93925766
shijingshan,65.4,0,30582,116.198028,39.93925766
shijingshan,77.32,0,30394,116.198028,39.93925766
shijingshan,170,0,30000,116.198028,39.93925766
shijingshan,70.09,0,29962,116.198028,39.93925766
shijingshan,70.09,0,29249,116.198028,39.93925766
shijingshan,96,0,27084,116.198028,39.93925766
shijingshan,89.7,0,26756,116.198028,39.93925766
shijingshan,94,0,26064,116.198028,39.93925766
haidian,116.86,1,89852,116.4596527,39.92834651
haidian,59.1,1,77835,116.4596527,39.92834651
chaoyang,143.41,0,69731,116.4757548,39.95070649
haidian,210.19,1,52334,116.3655731,39.95390745
haidian,209,1,50240,116.3655731,39.95390745
haidian,210.19,1,49955,116.3655731,39.95390745
haidian,211.03,1,40279,116.3655731,39.95390745
dongcheng,68.16,0,88762,116.4348319,39.94256392
dongcheng,38.5,1,86234,116.4348319,39.94256392
dongcheng,50.36,1,85386,116.4348319,39.94256392
dongcheng,52.47,0,81952,116.4348319,39.94256392
dongcheng,73.05,1,80083,116.4348319,39.94256392
dongcheng,76.14,0,72236,116.4348319,39.94256392
dongcheng,65.8,1,69909,116.4348319,39.94256392
dongcheng,50.5,1,65347,116.4348319,39.94256392
dongcheng,100.98,0,84176,116.4366529,39.94123472
dongcheng,47.87,1,91916,116.4352529,39.94006604
dongcheng,94.84,1,91523,116.4352529,39.94006604
dongcheng,48.35,1,91004,116.4352529,39.94006604
dongcheng,61.55,1,90009,116.4352529,39.94006604
dongcheng,61.55,1,90009,116.4352529,39.94006604
dongcheng,49,1,89796,116.4352529,39.94006604
dongcheng,66.35,1,87416,116.4352529,39.94006604
dongcheng,61,1,86886,116.4352529,39.94006604
dongcheng,87.92,0,86443,116.4352529,39.94006604
dongcheng,80.89,1,84931,116.4352529,39.94006604
dongcheng,81.41,1,84757,116.4352529,39.94006604
dongcheng,53.42,1,84239,116.4352529,39.94006604
dongcheng,64.33,1,83943,116.4352529,39.94006604
dongcheng,92.97,0,83899,116.4352529,39.94006604
dongcheng,94.84,1,83299,116.4352529,39.94006604
dongcheng,97.19,1,82313,116.4352529,39.94006604
dongcheng,89.71,1,80259,116.4352529,39.94006604
fengtai,61.02,0,39660,116.2989552,39.84608624
fengtai,40.9,0,42788,116.2940035,39.84493411
fengtai,40.3,0,38462,116.2940035,39.84493411
fengtai,57.16,0,34640,116.2940035,39.84493411
fengtai,56.3,0,33748,116.2975675,39.843426
fengtai,57.19,0,34972,116.2992449,39.84462248
fengtai,57.04,0,37167,116.2971996,39.84579046
fengtai,77.36,0,33610,116.2971996,39.84579046
fengtai,67.78,0,32458,116.2971996,39.84579046
fengtai,70.84,0,29645,116.2971996,39.84579046
fengtai,119.68,0,41695,116.2946402,39.84500646
fengtai,116.1,0,39622,116.2946402,39.84500646
fengtai,86.38,0,38204,116.2946402,39.84500646
fengtai,92,0,37500,116.2946402,39.84500646
fengtai,91.62,0,37110,116.2946402,39.84500646
fengtai,116.1,0,36607,116.2946402,39.84500646
fengtai,86.39,0,35884,116.2946402,39.84500646
chaoyang,98.76,0,40300,116.4711202,39.87642375
haidian,159.85,0,61308,116.344131,39.9789182
haidian,86.84,0,60457,116.344131,39.9789182
haidian,168.49,0,56977,116.344131,39.9789182
haidian,84.3,0,53381,116.344131,39.9789182
xicheng,123.3,1,87511,116.3807612,39.9448553
haidian,128,0,71719,116.4270368,39.88029284
haidian,120,0,50000,116.4596527,39.92834651
haidian,57.2,1,108392,116.3382575,39.9847835
haidian,65,1,106924,116.3382575,39.9847835
haidian,59.1,1,100677,116.3382575,39.9847835
haidian,90.53,1,91683,116.3382575,39.9847835
haidian,96.46,1,82936,116.319195,39.94515719
haidian,142.5,0,63158,116.319195,39.94515719
haidian,168,0,62500,116.319195,39.94515719
haidian,168.39,0,59386,116.319195,39.94515719
haidian,372.79,0,56332,116.319195,39.94515719
haidian,103,1,67962,116.3294381,39.98072718
haidian,101.09,0,65289,116.3294381,39.98072718
haidian,127.81,0,60090,116.3294381,39.98072718
haidian,127.81,0,58290,116.3294381,39.98072718
haidian,260,0,50000,116.3294381,39.98072718
chaoyang,68.16,1,54285,116.4596527,39.92834651
chaoyang,145.04,0,66741,116.440241,39.96374172
chaoyang,140.21,0,58484,116.440241,39.96374172
chaoyang,152.97,0,56221,116.440241,39.96374172
dongcheng,78.55,0,86315,116.4596527,39.92834651
dongcheng,78.55,0,85296,116.4596527,39.92834651
dongcheng,63.83,0,75200,116.4596527,39.92834651
dongcheng,170,0,61765,116.4596527,39.92834651
dongcheng,167.55,0,119368,116.4596527,39.92834651
dongcheng,84.86,0,94273,116.4596527,39.92834651
dongcheng,38.29,0,94020,116.4596527,39.92834651
dongcheng,38.35,0,91265,116.4596527,39.92834651
dongcheng,143.29,0,87236,116.4596527,39.92834651
dongcheng,46,0,80435,116.4596527,39.92834651
dongcheng,89.79,0,80188,116.4596527,39.92834651
chaoyang,104.36,0,76658,116.4629465,39.90565717
chaoyang,97.52,0,73832,116.4629465,39.90565717
chaoyang,123.69,0,70742,116.4629465,39.90565717
chaoyang,123.69,0,68721,116.4629465,39.90565717
chaoyang,135.42,0,67937,116.4629465,39.90565717
chaoyang,135.69,0,64854,116.4629465,39.90565717
fengtai,103,0,34952,116.270859,39.85809302
shijingshan,134,0,37687,116.4596527,39.92834651
shijingshan,134,0,37314,116.4596527,39.92834651
shijingshan,79,0,31013,116.4596527,39.92834651
fengtai,92.6,0,41577,116.2682477,39.86751795
fengtai,55.75,0,41256,116.2682477,39.86751795
fengtai,108.6,0,40700,116.2682477,39.86751795
fengtai,106.56,0,39415,116.2682477,39.86751795
fengtai,116.77,0,39394,116.2682477,39.86751795
fengtai,94.77,0,39042,116.2682477,39.86751795
fengtai,54.46,0,38561,116.2682477,39.86751795
fengtai,56.15,0,37400,116.2682477,39.86751795
fengtai,54.74,0,36537,116.2682477,39.86751795
fengtai,188.07,0,29777,116.2682477,39.86751795
chaoyang,69.23,0,54168,116.4328086,39.97275309
chaoyang,67.18,0,53588,116.4328086,39.97275309
chaoyang,63.41,1,64659,116.429538,39.96971714
chaoyang,64.2,1,59191,116.429538,39.96971714
chaoyang,102.48,0,63428,116.4323194,39.97047301
chaoyang,56.16,1,60186,116.4344513,39.96715364
chaoyang,56.07,0,59747,116.4344513,39.96715364
chaoyang,80.9,0,66132,116.4371915,39.97235688
chaoyang,80.9,0,64277,116.4371915,39.97235688
chaoyang,47.08,0,61598,116.4371915,39.97235688
chaoyang,66.72,0,59653,116.4371915,39.97235688
chaoyang,57.86,0,58417,116.4371915,39.97235688
chaoyang,47.08,0,54801,116.4371915,39.97235688
chaoyang,80.15,0,51778,116.4371915,39.97235688
chaoyang,134.43,1,65462,116.4252527,39.97340056
chaoyang,81.15,1,62847,116.4252527,39.97340056
chaoyang,70.45,0,62456,116.4240772,39.97072009
dongcheng,59.76,0,90027,116.4319599,39.96400108
dongcheng,56.13,0,89970,116.430895,39.9570594
dongcheng,64.94,1,83154,116.430895,39.9570594
dongcheng,66.15,0,83145,116.430895,39.9570594
dongcheng,80.09,0,89275,116.4314155,39.95863582
dongcheng,76,0,88948,116.4314155,39.95863582
dongcheng,80,1,88750,116.4314155,39.95863582
dongcheng,83.11,1,85429,116.4314155,39.95863582
dongcheng,107.41,0,98688,116.4288201,39.96482651
dongcheng,83,0,91567,116.4288201,39.96482651
dongcheng,83.18,0,87762,116.4288201,39.96482651
dongcheng,77,1,83767,116.4288201,39.96482651
dongcheng,88,0,81250,116.4288201,39.96482651
dongcheng,88.7,1,81173,116.4288201,39.96482651
dongcheng,80.47,0,79533,116.4288201,39.96482651
dongcheng,50.3,0,75547,116.4194203,39.96775485
dongcheng,47.75,1,87959,116.4298887,39.96109711
dongcheng,140.2,0,85593,116.4298887,39.96109711
dongcheng,159.8,1,80101,116.4298887,39.96109711
dongcheng,117.6,0,75681,116.4298887,39.96109711
dongcheng,104.68,1,75086,116.4298887,39.96109711
dongcheng,36.37,1,96234,116.4256153,39.96633495
dongcheng,56.1,1,95901,116.4256153,39.96633495
dongcheng,42,1,95239,116.4256153,39.96633495
dongcheng,47.31,0,95118,116.4256153,39.96633495
dongcheng,88,0,94887,116.4256153,39.96633495
dongcheng,37.58,0,92603,116.4256153,39.96633495
dongcheng,50.85,0,88496,116.4256153,39.96633495
dongcheng,56.55,1,88418,116.4256153,39.96633495
dongcheng,46.56,0,88059,116.4256153,39.96633495
dongcheng,64.2,1,87228,116.4256153,39.96633495
dongcheng,58.16,1,85970,116.4256153,39.96633495
dongcheng,60.59,1,85823,116.4256153,39.96633495
dongcheng,41,1,85366,116.4256153,39.96633495
dongcheng,50.65,1,84897,116.4256153,39.96633495
dongcheng,36.6,0,84700,116.4256153,39.96633495
dongcheng,40.4,1,84159,116.4256153,39.96633495
dongcheng,60.11,0,84013,116.4256153,39.96633495
dongcheng,68.21,0,83566,116.4256153,39.96633495
dongcheng,65,1,82924,116.4256153,39.96633495
dongcheng,58,1,82759,116.4256153,39.96633495
dongcheng,60.59,1,82522,116.4256153,39.96633495
dongcheng,57,0,82457,116.4256153,39.96633495
dongcheng,79,0,81013,116.4256153,39.96633495
dongcheng,64.46,1,80671,116.4256153,39.96633495
dongcheng,42.78,1,80646,116.4256153,39.96633495
dongcheng,74.62,0,80408,116.4256153,39.96633495
dongcheng,64.64,0,80137,116.4256153,39.96633495
dongcheng,60.21,1,79721,116.4256153,39.96633495
dongcheng,77.86,0,79631,116.4256153,39.96633495
dongcheng,60.59,0,79221,116.4256153,39.96633495
dongcheng,60.59,1,79221,116.4256153,39.96633495
dongcheng,78.66,1,78821,116.4256153,39.96633495
dongcheng,62.2,0,77975,116.4256153,39.96633495
dongcheng,77.84,1,77082,116.4256153,39.96633495
dongcheng,55.95,0,76855,116.4256153,39.96633495
dongcheng,53.88,1,76096,116.4256153,39.96633495
dongcheng,64.64,0,75031,116.4256153,39.96633495
dongcheng,64.1,0,74103,116.4256153,39.96633495
dongcheng,74.94,1,70057,116.4256153,39.96633495
dongcheng,56.62,1,98905,116.4255507,39.96146786
dongcheng,71,1,98592,116.4255507,39.96146786
dongcheng,40.57,0,93666,116.4255507,39.96146786
dongcheng,59,0,91526,116.4255507,39.96146786
dongcheng,40.57,1,91201,116.4255507,39.96146786
dongcheng,57.02,0,91197,116.4255507,39.96146786
dongcheng,57.02,1,88566,116.4255507,39.96146786
dongcheng,60,1,88334,116.4255507,39.96146786
dongcheng,56.91,0,90494,116.4280105,39.96284524
dongcheng,40.57,0,98596,116.428275,39.96075316
dongcheng,63.75,1,94902,116.428275,39.96075316
dongcheng,40.57,0,93666,116.428275,39.96075316
dongcheng,40.98,1,92729,116.428275,39.96075316
dongcheng,55.11,1,90728,116.428275,39.96075316
dongcheng,40.98,0,90288,116.428275,39.96075316
dongcheng,40.57,0,87504,116.428275,39.96075316
dongcheng,55.11,0,87099,116.428275,39.96075316
dongcheng,92.68,0,80061,116.428275,39.96075316
dongcheng,92.68,1,71213,116.428275,39.96075316
dongcheng,42.56,0,89286,116.425721,39.9639241
dongcheng,56.78,1,88060,116.425721,39.9639241
dongcheng,61,0,86886,116.425721,39.9639241
dongcheng,60,0,85000,116.425721,39.9639241
dongcheng,52.63,0,84553,116.425721,39.9639241
dongcheng,69.08,1,83961,116.425721,39.9639241
dongcheng,40.83,1,80823,116.425721,39.9639241
dongcheng,67.48,1,78542,116.4203377,39.96323834
xicheng,64.73,0,97328,116.3905671,39.90332365
xicheng,47.96,0,96956,116.3905671,39.90332365
xicheng,47.96,0,95914,116.3905671,39.90332365
chaoyang,58.98,1,57647,116.0838424,39.95043239
chaoyang,113.8,1,60018,116.4239868,39.97403651
dongcheng,122.76,1,87162,116.4326382,39.95778692
dongcheng,122.76,1,85533,116.4326382,39.95778692
dongcheng,112,1,83036,116.4326382,39.95778692
dongcheng,109,1,81652,116.4326382,39.95778692
dongcheng,56,0,80000,116.4326382,39.95778692
dongcheng,122.76,1,79831,116.4326382,39.95778692
dongcheng,122.86,1,77324,116.4326382,39.95778692
dongcheng,112.26,1,76608,116.4326382,39.95778692
dongcheng,55.74,1,75350,116.4326382,39.95778692
dongcheng,55.81,1,75256,116.4326382,39.95778692
dongcheng,63.29,0,74262,116.4326382,39.95778692
dongcheng,112.26,1,73936,116.4326382,39.95778692
dongcheng,168,0,71429,116.4326382,39.95778692
dongcheng,167.82,0,68526,116.4326382,39.95778692
chaoyang,167.66,0,41632,116.490312,39.98102254
fengtai,41,0,48781,116.4096025,39.82310522
fengtai,50.08,0,43930,116.4096025,39.82310522
fengtai,38.78,0,37391,116.4096025,39.82310522
fengtai,59,0,33899,116.4096025,39.82310522
fengtai,59,0,30848,116.4096025,39.82310522
fengtai,59,0,27119,116.4096025,39.82310522
fengtai,54.48,0,51396,116.4092866,39.82097593
fengtai,55.14,0,33007,116.4092866,39.82097593
fengtai,59,0,32204,116.4092866,39.82097593
fengtai,59,0,27967,116.4092866,39.82097593
fengtai,69.78,0,27945,116.4092866,39.82097593
fengtai,79.73,1,33238,116.4135966,39.8205953
fengtai,58.17,0,31804,116.4135966,39.8205953
fengtai,80,0,29125,116.4135966,39.8205953
fengtai,68.82,0,28917,116.4135966,39.8205953
fengtai,65,0,35385,116.405333,39.8230527
fengtai,64.61,0,35289,116.405333,39.8230527
fengtai,67.58,0,34774,116.405333,39.8230527
fengtai,60,0,31000,116.405333,39.8230527
fengtai,60,0,27500,116.405333,39.8230527
fengtai,98.64,0,33455,116.4030913,39.82241501
fengtai,80.5,0,32050,116.4030913,39.82241501
fengtai,74.4,0,30914,116.4030913,39.82241501
fengtai,98,0,29490,116.4030913,39.82241501
fengtai,108.34,0,29076,116.4030913,39.82241501
fengtai,111.17,0,32383,116.4033354,39.81980953
fengtai,67.95,0,44886,116.3831222,39.84922042
fengtai,68,0,44853,116.3831222,39.84922042
fengtai,67.12,0,42462,116.3831222,39.84922042
haidian,72.6,1,89532,116.3161776,39.93207224
xicheng,72.26,0,74731,116.3620843,39.89756542
xicheng,56.72,0,68759,116.3620843,39.89756542
chaoyang,69.85,1,75162,116.4637719,39.93181617
chaoyang,68.08,1,71240,116.4637719,39.93181617
chaoyang,86.3,1,68135,116.4637719,39.93181617
chaoyang,86.96,1,67388,116.4637719,39.93181617
haidian,215,0,80373,116.3252447,40.01889456
fengtai,86.98,0,47138,116.4326814,39.85679866
xicheng,68.71,1,80047,116.3890421,39.88774041
xicheng,58.31,1,78889,116.3890421,39.88774041
xicheng,40.83,1,106540,116.3874975,39.8871384
xicheng,63.88,1,90013,116.3874975,39.8871384
xicheng,65.74,1,89748,116.3874975,39.8871384
xicheng,49.43,1,89015,116.3874975,39.8871384
xicheng,49.43,1,88004,116.3874975,39.8871384
xicheng,57,1,84211,116.3874975,39.8871384
xicheng,58,1,82759,116.3874975,39.8871384
xicheng,92.45,1,69227,116.3437796,39.89343882
xicheng,89.76,1,57153,116.3437796,39.89343882
xicheng,150,0,55334,116.3437796,39.89343882
xicheng,159.23,1,51373,116.3437796,39.89343882
xicheng,168.7,1,50979,116.3437796,39.89343882
xicheng,182.64,1,50373,116.3437796,39.89343882
xicheng,182.64,0,49825,116.3437796,39.89343882
xicheng,198.35,0,48148,116.3437796,39.89343882
fengtai,76.11,0,41388,116.3021232,39.84284053
fengtai,80.93,1,38676,116.3021232,39.84284053
fengtai,80.6,0,35112,116.3021232,39.84284053
fengtai,135.59,0,30239,116.3021232,39.84284053
fengtai,146,0,34247,116.302776,39.84030663
fengtai,154,0,32468,116.302776,39.84030663
fengtai,161,0,31367,116.302776,39.84030663
fengtai,140.58,0,30944,116.302776,39.84030663
fengtai,140.48,1,29898,116.302776,39.84030663
fengtai,202,0,29703,116.302776,39.84030663
fengtai,133.5,0,29963,116.3007473,39.84086597
dongcheng,350,0,57143,116.4350236,39.91357426
dongcheng,102,0,56863,116.4350236,39.91357426
dongcheng,107.5,1,56000,116.4350236,39.91357426
dongcheng,161,0,52796,116.4350236,39.91357426
dongcheng,168,1,52381,116.4350236,39.91357426
dongcheng,168.41,1,51066,116.4350236,39.91357426
dongcheng,168.41,1,51066,116.4350236,39.91357426
dongcheng,157,0,50956,116.4350236,39.91357426
dongcheng,160.56,0,49826,116.4350236,39.91357426
dongcheng,168,0,48810,116.4350236,39.91357426
dongcheng,181,0,48619,116.4350236,39.91357426
dongcheng,188,0,46809,116.4350236,39.91357426
dongcheng,180,0,41667,116.4350236,39.91357426
fengtai,62,0,45162,116.4252593,39.86439848
fengtai,128,0,33594,116.4252593,39.86439848
fengtai,144.01,0,30554,116.4252593,39.86439848
fengtai,169,0,28995,116.4252593,39.86439848
fengtai,169.03,0,28398,116.4252593,39.86439848
fengtai,57.4,0,36934,116.4402033,39.85737773
fengtai,57.1,0,36778,116.4402033,39.85737773
fengtai,87.83,0,42697,116.44288,39.85661985
fengtai,87.83,0,41558,116.44288,39.85661985
fengtai,88.06,0,31797,116.44288,39.85661985
chaoyang,79.17,0,37262,116.4614181,39.87450713
xicheng,121.96,0,88554,116.346202,39.89463269
xicheng,54.87,0,69073,116.3462241,39.88871627
xicheng,55.16,0,67441,116.3462241,39.88871627
xicheng,79.21,0,62493,116.3462241,39.88871627
xicheng,54.97,1,48209,116.3462241,39.88871627
xicheng,58.21,0,72153,116.3459232,39.88882631
xicheng,62,1,69355,116.3459232,39.88882631
xicheng,57.37,1,67109,116.3449805,39.88924128
xicheng,57.37,0,65889,116.3449805,39.88924128
xicheng,50,1,50000,116.3449805,39.88924128
xicheng,63.57,0,42473,116.3439324,39.88943972
xicheng,54.7,1,65814,116.3440731,39.88901416
xicheng,54,1,80556,116.3398451,39.89127728
xicheng,74,0,79460,116.3398451,39.89127728
xicheng,62,1,77420,116.3398451,39.89127728
xicheng,57,1,75088,116.3398451,39.89127728
xicheng,40.38,1,74295,116.3398451,39.89127728
xicheng,57.41,1,73681,116.3398451,39.89127728
xicheng,62.99,1,72234,116.3398451,39.89127728
xicheng,70.85,1,70572,116.3398451,39.89127728
xicheng,57.79,1,79253,116.3396327,39.89126765
xicheng,54,0,71852,116.341773,39.88388821
xicheng,54.11,0,69304,116.341773,39.88388821
xicheng,48,0,67709,116.341773,39.88388821
xicheng,56.8,0,66902,116.341773,39.88388821
xicheng,54.58,0,65959,116.341773,39.88388821
xicheng,77.2,1,64767,116.341773,39.88388821
xicheng,78,1,64103,116.341773,39.88388821
xicheng,68.46,0,63833,116.341773,39.88388821
xicheng,68.46,0,59889,116.341773,39.88388821
xicheng,56.8,0,56339,116.341773,39.88388821
xicheng,59,0,54238,116.341773,39.88388821
xicheng,80.81,0,74249,116.3385031,39.88960699
xicheng,94.91,0,69540,116.3385031,39.88960699
xicheng,74.14,0,65417,116.3385031,39.88960699
xicheng,117.68,1,63733,116.3385031,39.88960699
xicheng,148.05,0,62142,116.3385031,39.88960699
xicheng,94,0,61703,116.3385031,39.88960699
xicheng,103.25,0,61017,116.3385031,39.88960699
xicheng,61.19,0,58834,116.3385031,39.88960699
xicheng,144.71,0,58048,116.3385031,39.88960699
xicheng,110,0,57728,116.3385031,39.88960699
xicheng,147,0,49660,116.3385031,39.88960699
xicheng,31.8,0,78617,116.340008,39.88734715
xicheng,60.1,0,72879,116.340008,39.88734715
xicheng,43.71,0,70922,116.340008,39.88734715
xicheng,54.39,0,67108,116.340008,39.88734715
xicheng,61.4,0,66776,116.340008,39.88734715
xicheng,48.09,0,65503,116.340008,39.88734715
xicheng,63.34,0,64731,116.340008,39.88734715
xicheng,61.18,0,64564,116.340008,39.88734715
xicheng,55.11,0,63510,116.340008,39.88734715
xicheng,78.88,0,63388,116.340008,39.88734715
xicheng,74,0,62163,116.340008,39.88734715
xicheng,61.27,1,62021,116.340008,39.88734715
xicheng,55,0,61819,116.340008,39.88734715
xicheng,52.51,0,60941,116.340008,39.88734715
xicheng,57.9,0,60450,116.340008,39.88734715
xicheng,54.78,0,60241,116.340008,39.88734715
xicheng,74.11,0,59372,116.340008,39.88734715
xicheng,55.32,0,56038,116.340008,39.88734715
haidian,81,1,66050,116.3676184,39.96108312
haidian,64.3,1,61898,116.3676184,39.96108312
haidian,57.2,1,54196,116.3676184,39.96108312
haidian,45.3,0,66667,116.3662514,39.95455608
haidian,57.2,0,66434,116.3662514,39.95455608
xicheng,93,1,120431,116.3398376,39.90031958
xicheng,162.35,0,87466,116.3398376,39.90031958
xicheng,141.91,0,84561,116.3398376,39.90031958
xicheng,142,1,84508,116.3398376,39.90031958
xicheng,94,1,81383,116.3398376,39.90031958
xicheng,92.31,0,81248,116.3398376,39.90031958
xicheng,90.95,0,80264,116.3398376,39.90031958
xicheng,125.6,0,79220,116.3398376,39.90031958
xicheng,199.81,0,60058,116.3398376,39.90031958
xicheng,62,0,56452,116.3398376,39.90031958
xicheng,40,0,55000,116.3398376,39.90031958
xicheng,132.36,0,52887,116.3398376,39.90031958
xicheng,37.52,0,51973,116.3398376,39.90031958
xicheng,162,0,50618,116.3398376,39.90031958
haidian,115,0,57392,116.345155,40.00752739
haidian,88,0,55114,116.345155,40.00752739
haidian,62.23,0,52226,116.345155,40.00752739
haidian,87,0,51725,116.345155,40.00752739
fengtai,89.41,0,41159,116.4358874,39.85347881
fengtai,89.45,0,39129,116.4358874,39.85347881
fengtai,89.81,0,37858,116.4358874,39.85347881
fengtai,88.77,0,37175,116.4358874,39.85347881
fengtai,89.47,0,36326,116.4358874,39.85347881
fengtai,89.96,0,36128,116.4358874,39.85347881
fengtai,89.96,0,35572,116.4358874,39.85347881
fengtai,70.53,0,35163,116.4358874,39.85347881
fengtai,70.53,0,35021,116.4358874,39.85347881
fengtai,89.48,0,34645,116.4358874,39.85347881
xicheng,62.07,0,78944,116.3837871,39.88729698
xicheng,67,1,76120,116.3837871,39.88729698
xicheng,50.96,1,74569,116.3837871,39.88729698
xicheng,68.7,1,74236,116.3837871,39.88729698
xicheng,68.13,0,71922,116.3837871,39.88729698
fengtai,88.39,0,28850,116.4317973,39.81454093
fengtai,111,0,27928,116.4317973,39.81454093
fengtai,104.38,0,25389,116.4317973,39.81454093
fengtai,118.58,0,24457,116.4317973,39.81454093
fengtai,118.58,0,24035,116.4317973,39.81454093
fengtai,156.72,0,22333,116.4317973,39.81454093
fengtai,59,0,30509,116.4338612,39.8124972
fengtai,58.48,0,29925,116.4338612,39.8124972
fengtai,56,0,29465,116.4338612,39.8124972
fengtai,75.29,0,35862,116.4525425,39.84558098
fengtai,76,0,32895,116.4525425,39.84558098
xicheng,57.4,1,144948,116.3762329,39.9215097
xicheng,77.8,1,143959,116.3762329,39.9215097
xicheng,91,1,140000,116.3762329,39.9215097
xicheng,72.9,1,139918,116.3762329,39.9215097
xicheng,85.6,1,134346,116.3762329,39.9215097
haidian,113,0,70797,116.3514689,39.9799266
haidian,116,0,66380,116.3514689,39.9799266
haidian,113,0,55753,116.3514689,39.9799266
shijingshan,96,0,43750,116.1917221,39.93232915
xicheng,155,1,120000,116.3758169,39.92302922
chaoyang,103.45,0,30933,116.4975416,39.99040512
xicheng,48.6,1,94651,116.348973,39.92451831
xicheng,50,1,87600,116.348973,39.92451831
dongcheng,235,0,60000,116.4309481,39.92986313
dongcheng,203.39,0,59984,116.4309481,39.92986313
dongcheng,152.66,0,59938,116.4309481,39.92986313
dongcheng,207,0,59711,116.4309481,39.92986313
fengtai,132.63,0,51271,116.3148061,39.84257957
fengtai,104.91,0,50520,116.3148061,39.84257957
fengtai,95.58,0,48128,116.3148061,39.84257957
fengtai,91.44,0,45932,116.3148061,39.84257957
fengtai,92.2,0,45554,116.3148061,39.84257957
fengtai,92.98,0,45172,116.3148061,39.84257957
fengtai,91.7,0,44712,116.3148061,39.84257957
fengtai,89.98,0,44455,116.3148061,39.84257957
fengtai,91.93,0,43512,116.3148061,39.84257957
fengtai,58.2,0,42956,116.3148061,39.84257957
fengtai,101.7,0,37857,116.3148061,39.84257957
fengtai,100.73,0,37229,116.3148061,39.84257957
fengtai,67,0,41792,116.3140301,39.84517009
dongcheng,176.05,0,68163,116.4308332,39.88190809
dongcheng,174.96,0,67444,116.4308332,39.88190809
dongcheng,145.49,0,54987,116.4308332,39.88190809
haidian,57.9,1,84629,116.3267513,39.93300088
haidian,77.6,1,78609,116.3267513,39.93300088
dongcheng,50.42,1,96192,116.4360408,39.92633215
dongcheng,51.71,1,94373,116.4360408,39.92633215
dongcheng,50.42,1,83301,116.4360408,39.92633215
dongcheng,58.57,0,88783,116.4596527,39.92834651
dongcheng,58.88,1,84919,116.4596527,39.92834651
xicheng,54,0,74075,116.3674251,39.94977584
xicheng,45.5,0,87913,116.3672303,39.95013378
chaoyang,88.8,0,57433,116.4940672,39.90403602
chaoyang,120.86,0,55437,116.4940672,39.90403602
chaoyang,85.7,0,52509,116.4940672,39.90403602
chaoyang,121,0,52067,116.4940672,39.90403602
chaoyang,86.63,0,51946,116.4940672,39.90403602
